BusinessDate,NetAmount_summary
04-08-2023,149.7915
15-08-2023,88.3333
15-06-2023,292.8749
10-08-2023,381.25
14-11-2023,280.0
10-03-2023,370.4167
16-06-2023,411.25
16-09-2023,59.1665
16-10-2023,260.4165
02-11-2023,129.1666
07-01-2023,142.9999
24-06-2023,272.5
05-09-2023,170.0001
06-09-2023,209.9998
26-10-2023,224.1667
04-04-2023,7.2916
07-11-2023,98.75
21-02-2023,0.0
08-09-2023,106.875
03-02-2023,134.0001
18-04-2023,247.1001
22-09-2023,185.8334
24-06-2023,0.0
09-07-2023,162.0833
04-11-2023,187.0833
10-11-2023,179.9999
26-11-2023,201.8749
23-06-2023,169.5833
21-06-2023,184.5834
07-04-2023,767.8335
22-09-2023,166.6667
06-07-2023,129.9999
11-02-2023,150.65
29-04-2023,10.0
08-11-2023,92.0833
29-07-2023,136.6666
20-05-2023,100.3749
30-04-2023,14.5833
01-08-2023,544.8748
04-02-2023,323.3999
28-06-2023,72.5
13-07-2023,198.3333
03-08-2023,122.4999
29-07-2023,32.9167
29-06-2023,0.0
01-08-2023,544.8748
09-03-2023,0.0
01-09-2023,210.8332
17-02-2023,46.6249
25-07-2023,341.2498
03-09-2023,192.0834
08-06-2023,182.4582
03-11-2023,167.9167
14-05-2023,21.6666
23-09-2023,143.7499
26-04-2023,496.2499
22-04-2023,388.2498
27-06-2023,88.9584
06-10-2023,311.2499
02-07-2023,137.0832
14-01-2023,55.2082
01-09-2023,134.5831
12-05-2023,165.625
22-02-2023,317.2665
15-07-2023,67.5
06-09-2023,101.2499
26-04-2023,244.125
30-06-2023,331.2499
07-10-2023,45.8333
11-06-2023,390.4165
29-04-2023,149.9583
30-08-2023,252.0834
19-03-2023,54.9167
28-04-2023,94.1666
20-05-2023,139.5834
12-05-2023,135.375
24-09-2023,187.0832
15-07-2023,390.8332
23-06-2023,176.2499
06-07-2023,288.9583
22-04-2023,193.7499
14-02-2023,222.8167
08-07-2023,181.6664
09-03-2023,107.4999
24-06-2023,108.3333
30-06-2023,195.8333
01-06-2023,149.3749
19-05-2023,190.4167
01-06-2023,219.9583
24-06-2023,67.7083
01-09-2023,26.6666
07-04-2023,105.7916
30-08-2023,86.25
25-02-2023,160.3751
14-06-2023,111.625
09-08-2023,135.4166
09-04-2023,152.0831
30-03-2023,211.6249
20-10-2023,403.3332
31-05-2023,300.8332
02-08-2023,67.9167
23-07-2023,134.1666
19-05-2023,356.9999
20-06-2023,249.5834
03-01-2023,141.0416
29-07-2023,206.25
18-05-2023,261.5834
13-04-2023,227.0417
04-02-2023,110.9834
21-01-2023,268.9168
10-02-2023,113.3332
21-02-2023,108.2916
28-02-2023,199.5418
01-04-2023,703.6663
04-08-2023,327.0832
12-05-2023,260.3749
28-10-2023,100.4167
20-05-2023,40.8333
22-02-2023,0.0
18-04-2023,192.9165
28-05-2023,109.1249
30-05-2023,167.0833
24-09-2023,187.0832
28-07-2023,354.9996
11-11-2023,110.8332
03-02-2023,125.4582
04-02-2023,174.3165
20-04-2023,146.2501
15-06-2023,197.4583
14-06-2023,193.7083
06-09-2023,299.5831
30-07-2023,92.5001
24-11-2023,61.8749
04-02-2023,257.1498
17-06-2023,106.25
04-05-2023,117.875
04-02-2023,31.4166
14-01-2023,315.8748
29-10-2023,35.8333
23-09-2023,205.8333
02-02-2023,355.3999
17-01-2023,522.9166
20-05-2023,123.3333
07-03-2023,103.2916
15-07-2023,188.7499
10-06-2023,5416.6638
18-11-2023,107.2916
18-01-2023,216.5415
24-08-2023,445.4166
10-06-2023,5416.6638
11-06-2023,295.0
03-11-2023,51.6667
14-11-2023,280.0
05-10-2023,99.5834
02-08-2023,78.75
15-03-2023,151.6667
22-04-2023,72.9166
09-02-2023,80.8332
27-06-2023,182.9166
20-01-2023,194.2332
03-05-2023,163.3334
07-10-2023,442.2917
08-06-2023,270.3333
22-04-2023,154.1665
19-10-2023,189.5831
21-11-2023,242.5
11-01-2023,269.2081
15-09-2023,100.0
21-05-2023,129.5833
17-03-2023,497.8333
04-05-2023,209.9998
03-02-2023,162.9667
07-07-2023,315.8332
17-11-2023,274.5836
11-11-2023,129.1666
24-03-2023,199.5417
25-03-2023,54.9166
17-06-2023,106.25
11-02-2023,331.8999
28-07-2023,83.7499
07-02-2023,212.8333
25-07-2023,141.2499
01-04-2023,188.2916
01-09-2023,210.8332
29-07-2023,87.0832
20-05-2023,4.5833
30-09-2023,208.7498
15-07-2023,194.9999
04-07-2023,81.6666
09-06-2023,323.9168
05-04-2023,78.9167
11-07-2023,263.75
26-04-2023,199.1249
28-04-2023,127.0417
14-02-2023,142.9832
14-02-2023,174.0833
08-11-2023,128.7498
18-03-2023,60.0
16-09-2023,69.5833
15-10-2023,172.0833
21-07-2023,129.1667
08-03-2023,91.625
28-01-2023,70.0
31-01-2023,94.1668
09-09-2023,210.2084
11-11-2023,122.0832
27-04-2023,16.6666
09-08-2023,273.9582
22-03-2023,202.0416
06-04-2023,173.7083
23-02-2023,178.3332
15-09-2023,248.7498
15-04-2023,133.75
11-07-2023,142.5
06-04-2023,142.0832
23-09-2023,122.9166
23-02-2023,225.7914
03-08-2023,205.8334
29-11-2023,137.7084
28-05-2023,122.9166
29-01-2023,200.775
10-06-2023,374.5001
23-05-2023,407.8749
11-11-2023,162.0833
10-06-2023,112.0833
17-03-2023,61.5417
11-08-2023,0.0
22-06-2023,40.4166
09-02-2023,80.8332
17-09-2023,132.9167
04-02-2023,130.9832
13-08-2023,0.0
12-05-2023,88.7082
22-06-2023,103.1085
04-02-2023,323.3999
11-03-2023,200.7917
20-01-2023,119.1666
29-09-2023,75.4166
16-06-2023,372.4166
29-07-2023,41.25
24-03-2023,287.0001
01-04-2023,138.7084
01-07-2023,88.3334
28-04-2023,103.6667
04-08-2023,259.9999
11-03-2023,257.4165
03-01-2023,37.9582
20-10-2023,80.8333
09-03-2023,111.625
14-05-2023,13.5416
21-06-2023,60.3749
19-01-2023,141.6667
05-01-2023,372.0831
04-02-2023,70.65
15-02-2023,156.2084
27-05-2023,54.1667
06-04-2023,173.7083
11-02-2023,146.4835
21-04-2023,174.1666
09-02-2023,540.2333
28-01-2023,177.4333
23-09-2023,38.1249
28-04-2023,161.2083
24-10-2023,186.2498
06-08-2023,110.0
03-11-2023,435.4165
09-03-2023,52.0834
29-04-2023,226.0416
25-06-2023,82.2916
23-07-2023,0.0
06-10-2023,311.2499
17-02-2023,124.5416
15-11-2023,284.1666
20-01-2023,326.5666
25-02-2023,126.625
11-01-2023,109.2082
14-06-2023,209.5416
26-01-2023,259.2332
13-05-2023,154.1249
14-05-2023,140.4166
23-09-2023,94.7917
16-06-2023,118.7083
03-03-2023,114.9583
01-07-2023,68.75
05-05-2023,166.2082
11-11-2023,77.0833
07-03-2023,244.9582
17-03-2023,0.0
17-06-2023,214.9584
07-05-2023,186.6248
29-04-2023,363.2916
09-06-2023,55.6668
10-05-2023,82.4999
06-04-2023,76.6668
14-10-2023,211.6668
11-07-2023,108.75
17-06-2023,206.6249
17-08-2023,115.4166
11-07-2023,166.6666
20-01-2023,326.5666
13-06-2023,97.0832
07-01-2023,51.6666
20-05-2023,160.8333
24-10-2023,98.75
06-04-2023,138.375
15-09-2023,1086.5582
23-09-2023,960.3332
20-09-2023,284.375
24-08-2023,77.0833
21-05-2023,405.4499
27-01-2023,68.3332
14-03-2023,106.2501
08-02-2023,173.5666
07-07-2023,315.8332
18-02-2023,115.7916
19-08-2023,172.9166
28-07-2023,161.6667
04-11-2023,170.4166
01-07-2023,38.75
28-04-2023,189.5838
29-06-2023,142.0417
07-10-2023,100.0
07-04-2023,234.5417
29-07-2023,198.5416
15-03-2023,411.5835
03-02-2023,35.0001
14-10-2023,204.5834
21-07-2023,0.0
04-03-2023,195.3417
31-10-2023,189.5832
18-06-2023,144.9998
24-09-2023,108.3333
18-02-2023,110.375
28-01-2023,123.1665
23-06-2023,155.4166
15-09-2023,1086.5582
17-02-2023,145.8334
06-09-2023,414.9998
13-07-2023,24.7917
21-07-2023,110.8333
08-04-2023,27.0834
22-07-2023,323.625
18-03-2023,357.4167
18-01-2023,49.1667
19-08-2023,124.5833
14-10-2023,90.8333
16-05-2023,103.7083
29-07-2023,0.0
11-02-2023,99.1666
03-02-2023,1346.9168
05-07-2023,75.8335
28-01-2023,90.6666
10-02-2023,132.5001
13-08-2023,0.0
24-10-2023,142.5002
25-11-2023,235.4166
03-09-2023,227.0834
30-06-2023,58.75
07-04-2023,0.0
12-07-2023,111.5833
31-01-2023,434.05
20-06-2023,269.4997
22-03-2023,59.5833
16-02-2023,85.0001
17-06-2023,146.2084
23-08-2023,149.1666
28-06-2023,51.6666
10-11-2023,161.2499
11-03-2023,163.2918
14-01-2023,108.3747
15-04-2023,77.8749
17-09-2023,61.2499
09-07-2023,267.9166
17-02-2023,120.4168
28-02-2023,266.2084
15-02-2023,156.2084
05-05-2023,282.8749
11-10-2023,108.9582
29-09-2023,150.4166
01-08-2023,69.1666
05-10-2023,99.5834
25-10-2023,112.5001
22-06-2023,156.2498
25-07-2023,89.5833
27-05-2023,96.6666
07-10-2023,216.6668
30-05-2023,167.0833
24-05-2023,315.3334
07-07-2023,115.8333
15-07-2023,112.7083
13-01-2023,236.2917
11-03-2023,200.7917
26-07-2023,0.0
09-06-2023,323.9168
03-06-2023,166.6669
28-06-2023,146.6666
20-07-2023,134.1666
21-01-2023,208.8164
22-07-2023,212.5833
19-10-2023,77.4999
25-02-2023,70.7917
17-09-2023,157.4999
25-03-2023,433.7082
26-05-2023,189.9999
19-10-2023,77.4999
25-10-2023,152.5001
09-11-2023,365.8331
07-07-2023,315.8332
17-02-2023,68.7499
14-01-2023,212.9167
06-05-2023,48.0
21-04-2023,319.1249
06-01-2023,187.5415
01-08-2023,105.8332
11-07-2023,133.125
03-06-2023,49.9999
28-09-2023,172.9166
08-07-2023,175.8335
04-11-2023,114.3749
31-08-2023,595.2082
24-06-2023,195.8334
04-03-2023,69.9584
25-02-2023,168.3333
20-07-2023,72.0833
05-07-2023,184.1667
28-03-2023,114.1249
28-06-2023,0.0
28-10-2023,182.9166
14-02-2023,0.0
13-08-2023,110.0
29-04-2023,23.75
25-10-2023,521.2495
27-06-2023,139.7916
13-06-2023,430.7082
10-03-2023,190.4166
20-05-2023,157.4582
30-06-2023,121.6667
18-05-2023,261.5834
24-05-2023,670.9582
30-07-2023,78.7499
29-07-2023,124.9999
10-01-2023,149.8333
20-10-2023,280.4166
18-01-2023,125.6249
14-09-2023,207.5
08-06-2023,104.1665
14-01-2023,116.75
25-06-2023,31.6666
05-11-2023,254.1667
16-03-2023,372.0416
10-03-2023,150.9666
23-02-2023,311.25
25-10-2023,54.5833
19-08-2023,85.0
20-06-2023,249.5834
26-07-2023,0.0
09-07-2023,95.6251
12-07-2023,23.3334
21-05-2023,131.625
30-08-2023,75.4167
06-08-2023,207.4999
19-05-2023,178.7499
26-05-2023,189.9999
15-06-2023,184.1666
20-05-2023,71.7499
24-02-2023,107.7084
03-11-2023,152.0831
23-08-2023,111.6666
24-08-2023,126.5835
15-09-2023,169.1667
30-03-2023,169.9584
05-09-2023,172.5
12-08-2023,110.8333
03-03-2023,114.9583
22-04-2023,187.75
16-02-2023,242.875
01-08-2023,164.1665
22-08-2023,218.7502
31-08-2023,90.6249
07-05-2023,186.6248
16-06-2023,111.6251
14-10-2023,100.0
07-04-2023,435.8332
11-04-2023,319.1249
04-02-2023,128.3166
29-07-2023,78.75
27-06-2023,182.9166
16-08-2023,88.3333
17-11-2023,105.8333
29-04-2023,78.3334
22-06-2023,259.9584
15-06-2023,184.1666
20-06-2023,269.4997
12-05-2023,0.0
02-06-2023,89.5416
05-07-2023,284.1666
18-06-2023,159.1666
31-05-2023,186.2083
17-06-2023,170.3333
23-11-2023,177.4997
18-06-2023,222.2916
12-07-2023,143.3333
20-01-2023,142.5499
19-05-2023,389.5415
15-09-2023,131.2499
17-05-2023,137.4582
29-04-2023,479.5414
04-02-2023,103.5665
29-09-2023,123.75
09-03-2023,165.0
12-05-2023,145.7499
21-06-2023,58.2916
09-03-2023,119.5417
01-04-2023,230.7915
08-07-2023,439.7916
23-11-2023,57.5
28-04-2023,109.5416
20-01-2023,236.2334
07-03-2023,244.9582
04-02-2023,114.4
04-11-2023,573.7496
12-07-2023,100.4166
24-01-2023,0.0
01-07-2023,186.2499
23-09-2023,27.5001
29-04-2023,93.2915
24-06-2023,34.5833
20-05-2023,0.0
01-04-2023,48.3334
01-10-2023,148.7915
02-03-2023,227.4584
21-01-2023,52.2082
24-10-2023,355.4166
09-09-2023,7.9166
25-10-2023,213.9584
04-06-2023,71.6249
09-06-2023,116.6249
04-02-2023,47.8999
07-04-2023,169.5415
25-08-2023,184.1668
08-11-2023,128.7498
20-05-2023,82.6666
01-07-2023,141.0416
10-01-2023,107.5833
14-03-2023,56.6334
30-08-2023,159.1667
29-03-2023,996.0834
19-04-2023,218.3333
20-05-2023,192.5001
13-08-2023,0.0
18-07-2023,30.0
12-07-2023,195.4168
15-06-2023,292.8749
03-06-2023,84.9999
07-10-2023,212.4999
18-05-2023,146.2083
20-06-2023,127.4582
25-10-2023,113.5415
01-07-2023,41.6667
15-10-2023,223.7501
07-02-2023,277.1499
04-08-2023,253.5417
04-02-2023,120.6501
23-03-2023,112.4167
03-10-2023,816.2498
26-05-2023,174.9999
06-09-2023,31.0834
12-05-2023,300.7916
20-05-2023,95.8333
18-01-2023,415.875
24-03-2023,169.9584
29-06-2023,49.1666
22-09-2023,194.1667
10-01-2023,134.6249
21-01-2023,0.0
25-03-2023,146.625
02-09-2023,132.4998
24-10-2023,157.0832
22-08-2023,197.25
02-06-2023,33.3334
04-05-2023,74.1249
04-02-2023,100.8167
01-08-2023,544.8748
04-11-2023,216.6665
06-10-2023,429.9999
31-05-2023,329.5414
28-09-2023,77.0832
01-06-2023,146.6666
10-09-2023,58.7499
02-08-2023,55.8333
22-02-2023,76.6667
09-09-2023,33.7499
09-06-2023,219.1247
28-01-2023,170.4835
10-05-2023,82.4999
07-05-2023,25.8333
18-05-2023,394.9581
28-03-2023,132.6333
24-08-2023,70.2083
30-05-2023,44.9583
01-11-2023,291.2498
13-08-2023,0.0
25-11-2023,67.5
27-05-2023,21.6667
02-03-2023,694.4167
22-10-2023,170.4167
29-06-2023,125.0
12-05-2023,300.7916
31-05-2023,419.9582
27-01-2023,133.8167
04-02-2023,136.9
10-06-2023,5416.6638
03-02-2023,125.4582
19-04-2023,121.2083
29-07-2023,90.8333
15-02-2023,0.0
30-09-2023,191.25
17-06-2023,96.9667
08-07-2023,556.6667
02-09-2023,101.25
05-05-2023,38.9583
09-08-2023,118.9582
21-07-2023,0.0
03-02-2023,1346.9168
26-01-2023,133.9831
16-06-2023,76.6668
12-01-2023,130.6249
03-06-2023,10.0
12-07-2023,179.5832
18-02-2023,259.5833
09-07-2023,267.9166
29-04-2023,84.5833
15-06-2023,321.2083
03-02-2023,162.7333
27-04-2023,138.2917
27-05-2023,27.5
18-05-2023,394.9581
15-09-2023,128.75
22-04-2023,187.75
10-01-2023,134.6249
14-04-2023,226.2498
08-07-2023,149.1667
07-09-2023,60.0
10-11-2023,69.7915
24-01-2023,104.4001
07-07-2023,28.7499
02-08-2023,0.0
07-01-2023,142.9999
18-02-2023,210.8333
27-01-2023,57.0834
24-06-2023,145.8334
28-07-2023,80.6667
09-09-2023,21.6666
22-08-2023,270.2083
19-07-2023,26.6666
30-07-2023,116.4584
22-04-2023,499.9165
30-06-2023,0.0
01-04-2023,120.3751
04-07-2023,0.0
21-04-2023,277.8748
27-04-2023,308.2917
23-07-2023,64.5832
10-05-2023,297.458
21-01-2023,298.9667
22-07-2023,610.4162
13-08-2023,23.3333
28-10-2023,252.0834
04-06-2023,146.6251
17-06-2023,31.2499
16-06-2023,109.5832
24-08-2023,923.5495
27-01-2023,115.6499
01-02-2023,291.5497
29-06-2023,156.25
20-05-2023,520.3334
28-05-2023,106.2499
24-03-2023,140.0
20-09-2023,284.375
29-04-2023,313.7081
22-09-2023,106.6664
06-05-2023,244.1666
09-09-2023,330.8334
11-05-2023,167.5
27-01-2023,97.7499
23-02-2023,161.625
27-06-2023,0.0
02-07-2023,0.0
06-09-2023,299.5831
11-11-2023,110.8332
26-10-2023,95.4166
23-08-2023,0.0
25-08-2023,4.1667
21-09-2023,225.8331
22-09-2023,171.2499
03-11-2023,51.6667
07-04-2023,120.0
10-08-2023,169.5833
14-10-2023,20.8334
27-05-2023,137.25
29-08-2023,55.4166
28-02-2023,266.2084
20-01-2023,100.2332
03-03-2023,187.083
08-01-2023,6.6666
22-04-2023,189.9581
27-05-2023,10.0
08-11-2023,128.7498
06-09-2023,155.0
29-06-2023,94.5833
20-11-2023,98.5416
18-07-2023,191.2499
25-06-2023,82.2916
29-07-2023,194.1666
18-06-2023,178.125
20-05-2023,0.0
01-10-2023,148.7915
11-11-2023,56.25
08-10-2023,258.1249
22-02-2023,317.2665
18-08-2023,76.25
16-05-2023,135.1667
27-04-2023,410.4166
27-05-2023,163.1251
14-01-2023,145.0832
23-02-2023,401.625
13-09-2023,132.9166
12-01-2023,142.8332
26-03-2023,331.4585
11-02-2023,144.8165
29-04-2023,58.1249
07-06-2023,157.9582
23-09-2023,73.3334
01-09-2023,26.6666
09-06-2023,116.6249
23-07-2023,101.2499
20-05-2023,192.5001
30-06-2023,232.0833
14-04-2023,84.5833
23-02-2023,117.8333
13-09-2023,68.75
22-04-2023,117.9165
21-04-2023,112.4999
25-03-2023,156.6666
08-02-2023,1137.4997
08-10-2023,53.9583
11-03-2023,137.0417
11-11-2023,82.7083
24-01-2023,142.9832
28-05-2023,370.0004
22-10-2023,79.1667
01-10-2023,163.3335
11-11-2023,50.4166
02-08-2023,53.3333
18-11-2023,76.4583
22-01-2023,95.625
03-02-2023,1346.9168
14-04-2023,84.5833
03-02-2023,162.9667
02-09-2023,626.6664
31-01-2023,219.6332
03-08-2023,79.1667
23-07-2023,101.2499
02-07-2023,94.5834
09-07-2023,95.6251
08-04-2023,10.0
18-01-2023,95.625
24-09-2023,187.0832
20-09-2023,171.4583
14-10-2023,230.8332
07-05-2023,239.9999
19-01-2023,147.3333
09-09-2023,44.1667
04-03-2023,157.0417
06-10-2023,227.0834
22-08-2023,41.4583
14-02-2023,123.3334
24-06-2023,114.3999
04-07-2023,139.5832
16-06-2023,182.0832
22-06-2023,103.1085
11-08-2023,271.0833
20-05-2023,38.9583
03-10-2023,201.0001
21-01-2023,84.5001
31-08-2023,92.0834
14-10-2023,39.5833
03-08-2023,122.4999
23-05-2023,98.25
12-05-2023,258.2499
05-01-2023,157.3333
24-06-2023,72.9167
10-06-2023,144.1666
02-07-2023,132.4998
30-06-2023,167.0833
25-06-2023,95.0
30-08-2023,159.1667
16-08-2023,185.0834
10-05-2023,297.458
20-01-2023,36.6666
17-06-2023,211.2082
10-06-2023,5416.6638
05-05-2023,187.0417
06-10-2023,311.2499
25-07-2023,68.7501
08-07-2023,1359.4167
17-06-2023,215.8331
04-02-2023,136.9
23-05-2023,315.2916
01-09-2023,114.7916
18-01-2023,415.875
09-08-2023,0.0
20-10-2023,139.9999
29-09-2023,36.6667
05-07-2023,299.1665
11-02-2023,79.4166
09-02-2023,163.6503
11-08-2023,6.6667
03-08-2023,210.4167
03-10-2023,816.2498
29-04-2023,166.2082
15-07-2023,0.0
08-07-2023,167.0832
01-10-2023,116.4582
25-07-2023,333.3333
13-04-2023,141.6667
08-04-2023,204.9585
25-04-2023,119.9998
02-06-2023,154.7917
12-05-2023,67.4583
04-07-2023,244.9999
11-05-2023,146.9582
06-10-2023,85.4167
09-06-2023,147.0833
01-04-2023,703.6663
08-10-2023,119.1666
05-09-2023,23.5416
07-07-2023,151.2499
23-02-2023,401.625
05-01-2023,252.4998
27-09-2023,109.1666
23-07-2023,94.5832
25-02-2023,168.3333
01-06-2023,49.5833
15-07-2023,88.3333
01-07-2023,112.0832
27-10-2023,386.6671
05-07-2023,284.1666
22-11-2023,188.3333
24-11-2023,114.1665
13-06-2023,86.6666
04-07-2023,103.7499
21-02-2023,215.0
03-02-2023,79.5835
16-06-2023,26.6666
30-06-2023,367.2915
07-04-2023,155.6666
03-09-2023,172.9165
06-05-2023,244.5833
28-06-2023,90.8333
11-07-2023,111.6666
12-01-2023,157.9167
15-04-2023,114.5416
03-02-2023,100.6665
11-02-2023,378.3
04-02-2023,331.9668
07-04-2023,767.8335
03-05-2023,317.9583
14-07-2023,112.1666
01-08-2023,99.5833
13-05-2023,104.1666
28-10-2023,332.5
29-03-2023,996.0834
26-01-2023,178.5833
24-08-2023,78.3334
06-05-2023,227.875
27-06-2023,278.3332
10-03-2023,92.9667
13-07-2023,147.9167
29-07-2023,0.0
27-05-2023,220.3749
18-03-2023,174.9999
15-09-2023,150.0
08-07-2023,149.1667
04-03-2023,89.1667
03-06-2023,47.9166
01-06-2023,73.3333
05-05-2023,145.7917
28-06-2023,280.8331
06-01-2023,332.9584
09-03-2023,199.9166
07-02-2023,231.8
05-01-2023,346.3332
06-04-2023,144.8753
15-09-2023,108.3333
04-08-2023,106.6665
17-05-2023,68.7083
26-07-2023,110.2081
21-06-2023,143.7082
30-08-2023,125.4166
25-06-2023,102.0833
23-10-2023,207.0832
18-07-2023,212.2916
08-02-2023,1137.4997
24-11-2023,106.4583
17-05-2023,61.625
16-02-2023,72.2499
04-01-2023,149.1666
11-03-2023,69.7083
30-07-2023,74.5832
25-05-2023,133.0833
19-09-2023,75.8333
18-02-2023,125.7918
04-03-2023,295.4168
15-02-2023,138.2917
29-06-2023,202.125
10-03-2023,153.2916
02-03-2023,274.4583
21-05-2023,1548.4582
23-07-2023,191.6669
24-06-2023,131.6666
30-09-2023,123.3333
20-01-2023,194.2332
04-03-2023,72.4582
11-07-2023,101.0416
06-07-2023,51.6666
18-07-2023,0.0
11-06-2023,65.7916
26-09-2023,196.25
17-06-2023,329.1251
30-09-2023,0.0
12-07-2023,402.4583
04-04-2023,166.0417
23-02-2023,294.9583
19-08-2023,143.3333
22-04-2023,103.2916
10-06-2023,5416.6638
02-09-2023,213.5416
29-08-2023,133.3334
19-03-2023,157.0417
12-02-2023,0.0
14-07-2023,47.625
28-09-2023,171.6667
31-08-2023,459.7916
20-05-2023,228.7084
04-07-2023,244.9999
03-05-2023,206.6667
03-02-2023,162.9667
09-06-2023,179.7334
09-05-2023,202.9166
31-08-2023,183.3333
18-02-2023,125.8332
07-04-2023,435.8332
21-04-2023,46.4166
18-05-2023,202.8334
17-06-2023,270.4163
09-11-2023,216.6666
21-09-2023,313.3331
30-06-2023,202.0834
07-09-2023,70.4167
06-07-2023,236.25
02-11-2023,123.75
25-06-2023,125.6249
28-06-2023,213.3335
23-03-2023,158.7499
14-01-2023,120.2084
13-05-2023,184.5417
16-03-2023,260.9665
20-05-2023,162.4584
13-08-2023,148.3333
17-11-2023,66.6665
03-03-2023,180.375
04-05-2023,0.0
03-11-2023,435.4165
19-07-2023,130.0
29-04-2023,313.7081
03-02-2023,165.5669
08-07-2023,211.6666
20-01-2023,299.5833
08-09-2023,485.0001
18-03-2023,175.7916
06-07-2023,236.25
16-05-2023,0.0
11-04-2023,100.8333
27-01-2023,106.9999
21-07-2023,0.0
22-09-2023,312.4997
18-06-2023,251.2085
10-02-2023,106.4833
08-11-2023,71.6667
09-03-2023,177.4582
21-01-2023,243.1499
30-03-2023,169.9584
28-01-2023,111.6666
11-08-2023,0.0
29-07-2023,194.1666
14-02-2023,132.75
18-03-2023,78.9166
15-06-2023,132.0832
28-01-2023,90.6666
07-10-2023,302.9164
13-05-2023,237.0417
22-01-2023,123.75
28-02-2023,135.7917
12-10-2023,240.4168
12-04-2023,63.7499
17-01-2023,224.6249
25-02-2023,487.3753
18-04-2023,298.2916
09-06-2023,323.9168
09-06-2023,171.6665
04-01-2023,123.3749
07-05-2023,19.125
30-06-2023,120.25
29-04-2023,313.7081
11-03-2023,427.4167
23-06-2023,228.3332
07-09-2023,77.9168
01-09-2023,129.9167
15-08-2023,55.8333
23-07-2023,69.7917
11-02-2023,121.0833
03-05-2023,163.3334
12-09-2023,58.3333
25-05-2023,56.0832
02-05-2023,301.25
28-01-2023,128.4834
14-05-2023,106.6666
12-07-2023,100.4166
06-07-2023,70.8333
26-03-2023,155.375
18-03-2023,112.0002
24-01-2023,241.7668
18-04-2023,15.8333
12-08-2023,201.25
18-01-2023,250.4165
06-01-2023,108.7915
02-04-2023,112.4999
